uid,order_no,date,qty,price,genre,author
97617143,11436,2024-01-25,1,4.99,Romance,"Wiggs, Susan"
50202324,11437,2024-01-25,1,3.75,Romance,"Johnston, Joan"
50202324,11437,2024-01-25,1,4.0,Mystery,"Martin, Kat"
50202324,11437,2024-01-25,1,4.0,Mystery,"Martin, Kat"
50202324,11437,2024-01-25,1,4.0,Romance,"Martin, Kat"
50202324,11437,2024-01-25,1,5.0,Romance,"Martin, Kat"
46963796,11438,2024-01-25,1,4.0,Mystery,"McKevett, G. A."
46963796,11438,2024-01-25,1,3.5,Mystery,"McKevett, G. A."
46963796,11438,2024-01-25,1,4.0,Mystery,"Pence, Joanne"
46963796,11438,2024-01-25,1,4.0,Mystery,"Pence, Joanne"
68125950,11439,2024-01-25,1,30.0,Mystery,"Connelly, Michael"
23244474,11440,2024-01-25,1,15.0,Folklore and Fairy Tales,"Unknown,"
17402521,11441,2024-01-25,1,5.0,Mystery,"Cussler, Clive,Kemprecos, Paul"
17402521,11441,2024-01-25,1,5.0,Mystery,"Cussler, Clive"
17402521,11441,2024-01-25,1,5.0,Mystery,"Cussler, Clive,Cussler, Dirk"
17402521,11441,2024-01-25,1,5.0,Mystery,"Cussler, Clive,Du Brul, Jack"
68378998,11442,2024-01-25,1,8.5,Historical Fiction,"Shaara, Jeff"
68378998,11442,2024-01-25,1,9.0,Large Print,"Mosley, Walter"
17630252,11443,2024-01-25,1,8.5,Young Adult & Teen,"Hendrix, Grady"
65935439,11444,2024-01-25,1,6.0,Mystery,"Cussler, Clive,Du Brul, Jack"
65935439,11444,2024-01-25,1,5.0,Mystery,"Jance, J. A"
65935439,11444,2024-01-25,1,4.0,Mystery,"Connelly, Michael"
65935439,11444,2024-01-25,1,5.0,Mystery,"Connelly, Michael"
65935439,11444,2024-01-25,1,5.0,Mystery,"Connelly, Michael"
65935439,11444,2024-01-25,1,4.0,Romance,"Macomber, Debbie"
65935439,11444,2024-01-25,1,4.5,Romance,"Macomber, Debbie"
65935439,11444,2024-01-25,1,4.0,Romance,"Macomber, Debbie"
65935439,11444,2024-01-25,1,5.0,Romance,"Macomber, Debbie"
86560627,11445,2024-01-25,1,3.0,Westerns,"L'Amour, Louis"
86560627,11445,2024-01-25,1,8.0,Travel Writings,"Theroux, Paul"
86560627,11445,2024-01-25,1,7.5,Travel Writings,"Blehm, Eric"
78888128,11446,2024-01-25,1,5.0,Mystery,"Laurence, Michael"
78888128,11446,2024-01-25,1,5.0,Mystery,"Berry, Steve"
45112454,11447,2024-01-25,1,7.99,Mystery,"Coben, Harlan"
45112454,11447,2024-01-25,1,7.99,Mystery,"Coben, Harlan"
45112454,11447,2024-01-25,1,7.99,Mystery,"Coben, Harlan"
45112454,11447,2024-01-25,1,7.99,Mystery,"Coben, Harlan"
45112454,11447,2024-01-25,1,5.0,Mystery,"Child, Lee"
45112454,11447,2024-01-25,1,5.0,Mystery,"Child, Lee"
45112454,11447,2024-01-25,1,25.0,Horror,"King, Stephen"
45112454,11447,2024-01-25,1,24.99,Collectibles,"Austen, Jane"
65018385,11448,2024-01-25,1,3.5,Mystery,"Grisham, John"
65018385,11448,2024-01-25,1,5.5,Mystery,"Grisham, John"
65018385,11448,2024-01-25,1,8.5,Mystery,"Grisham, John"
65018385,11448,2024-01-25,1,9.99,Mystery,"Johnson, Craig"
65018385,11448,2024-01-25,1,5.5,Mystery,"Petrie, Nick"
65018385,11448,2024-01-25,1,5.0,Mystery,"Grisham, John"
10562062,11449,2024-01-25,1,9.99,Mystery,"McManus, Patrick F."
10562062,11449,2024-01-25,1,9.99,Mystery,"Grecian, Alex"
10562062,11449,2024-01-25,1,9.99,Mystery,"Grecian, Alex"
10562062,11449,2024-01-25,1,4.99,Stickers,
68125950,11450,2024-01-25,1,5.5,Mystery,"Grisham, John"
68125950,11450,2024-01-25,1,9.99,Mystery,"Baldacci, David"
12071616,11452,2024-01-25,1,2.5,Mystery,"Conant, Susan"
12071616,11452,2024-01-25,1,4.0,Mystery,"Fluke, Joanne"
12071616,11452,2024-01-25,1,4.5,Mystery,"Fluke, Joanne"
12071616,11452,2024-01-25,1,5.0,Mystery,"Goldsborough, Robert"
12071616,11452,2024-01-25,1,4.0,Mystery,"Alan, Isabella"
12071616,11452,2024-01-25,1,3.5,Mystery,"Meier, Leslie"
12071616,11452,2024-01-25,1,5.0,Mystery,"Alexander, Ellie"
54179967,11453,2024-01-25,1,5.0,Classics,
54179967,11453,2024-01-25,1,10.0,Classics,"Masson, Jeffrey"
54179967,11453,2024-01-25,1,20.0,True Crime,"author, unknown"
3710555,11454,2024-01-25,1,7.5,Reference,"Farquhar, Michael"
3710555,11454,2024-01-25,1,5.5,Mystery,"Keene, Carolyn"
36056873,11455,2024-01-26,1,12.0,Science Fiction,"Herbert, Frank"
20485092,11456,2024-01-26,1,9.5,Mystery,"Tremblay, Paul"
20485092,11456,2024-01-26,1,5.0,Mystery,"Wolf, Dick"
20485092,11456,2024-01-26,1,5.5,Mystery,
20485092,11456,2024-01-26,1,4.5,Mystery,"O'Fallon, Tee"
20485092,11456,2024-01-26,1,6.0,Mystery,"Child, Lee"
20485092,11456,2024-01-26,1,5.0,Mystery,"Child, Lee,Child, Andrew"
20485092,11456,2024-01-26,1,5.0,Mystery,"Gerard, Cindy"
20485092,11456,2024-01-26,1,5.5,Mystery,"Berry, Steve"
20485092,11456,2024-01-26,1,5.5,Mystery,"Woods, Stuart"
20485092,11456,2024-01-26,1,4.0,Mystery,"Lippman, Laura"
20485092,11456,2024-01-26,1,5.0,Mystery,"Hillerman, Anne"
20485092,11456,2024-01-26,1,4.0,Mystery,"Higgins, Jack"
20485092,11456,2024-01-26,1,5.0,Mystery,"Robb, J. D."
20485092,11456,2024-01-26,1,5.0,Mystery,"Robb, J. D."
20485092,11456,2024-01-26,1,3.75,Mystery,"Prescott, Michael"
20485092,11456,2024-01-26,1,5.0,Mystery,"White, Randy Wayne"
20485092,11456,2024-01-26,1,5.0,Mystery,"Jance, J. A"
20485092,11456,2024-01-26,1,5.0,Mystery,"Sandford, John"
20485092,11456,2024-01-26,1,5.0,Mystery,"Sandford, John"
13644345,11457,2024-01-26,1,6.48,Kid's Picture Books,"Walsh, Alex"
13644345,11457,2024-01-26,1,1.99,Westerns,
73000488,11458,2024-01-26,1,5.0,Mystery,"Taylor, Brad"
73000488,11458,2024-01-26,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
73000488,11458,2024-01-26,1,5.0,Westerns,"Johnstone, William W."
73000488,11458,2024-01-26,1,4.0,Mystery,"Kellerman, Jonathan"
73000488,11458,2024-01-26,1,5.0,Mystery,"Kellerman, Faye"
73000488,11458,2024-01-26,1,5.0,Mystery,"Cussler, Clive,Scott, Justin"
73000488,11458,2024-01-26,1,5.5,Mystery,"Taylor, Brad"
67586929,11459,2024-01-26,1,5.5,Young Adult & Teen,"Rowling, J. K."
67586929,11459,2024-01-26,1,9.0,Young Adult & Teen,"Roth, Veronica"
67586929,11459,2024-01-26,1,6.0,Young Adult & Teen,"Cass, Kiera"
67586929,11459,2024-01-26,1,10.5,Young Adult & Teen,"Cass, Kiera"
11226581,11460,2024-01-26,1,4.5,Performing Arts,"Dailey, Janet"
11226581,11460,2024-01-26,1,4.0,Romance,"Brownley, Margaret"
11226581,11460,2024-01-26,1,5.0,Romance,"Dailey, Janet"
72554739,11461,2024-01-26,1,3.99,Romance,"Mallery, Susan"
72554739,11461,2024-01-26,1,8.5,Romance,"Mallery, Susan"
72554739,11461,2024-01-26,1,15.0,Fiction,"Hilderbrand, Elin"
26174846,11462,2024-01-26,1,5.0,Mystery,"Griffin, Laura"
26174846,11462,2024-01-26,1,3.5,Mystery,"Howard, Linda"
89452844,11463,2024-01-26,1,4.0,Romance,"Macomber, Debbie"
89452844,11463,2024-01-26,1,4.0,Romance,"Macomber, Debbie"
81821884,11464,2024-01-26,1,4.5,Mystery,"Coulter, Catherine"
81821884,11464,2024-01-26,1,5.0,Mystery,"Coulter, Catherine"
34618295,11465,2024-01-26,1,6.99,Graphic Novels,"Mashima, Hiro"
34618295,11465,2024-01-26,1,6.99,Graphic Novels,"Mashima, Hiro"
67779192,11466,2024-01-26,1,3.0,Kid's Board Books,"Perkins, Al"
30937628,11469,2024-01-27,1,3.75,Westerns,"Johnstone, William W.,Johnstone, J.A."
30937628,11469,2024-01-27,1,3.0,Westerns,"Johnstone, William W.,Johnstone, J.A."
30937628,11469,2024-01-27,1,1.99,Westerns,"Johnstone, William W."
30937628,11469,2024-01-27,1,3.0,Westerns,"Johnstone, William W."
93216272,11470,2024-01-27,1,5.0,Mystery,"Cussler, Clive,Scott, Justin"
93216272,11470,2024-01-27,1,5.5,Mystery,"Du Brul, Jack"
93216272,11470,2024-01-27,1,6.0,Mystery,"Maden, Mike"
93216272,11470,2024-01-27,1,5.0,Mystery,"Cussler, Clive,Scott, Justin"
93216272,11470,2024-01-27,1,9.99,Mystery,"Cussler, Clive"
98242634,11471,2024-01-27,1,3.88,Mystery,"Dicken, Angie"
98242634,11471,2024-01-27,1,3.88,Mystery,"Pleiter, Allie"
98242634,11471,2024-01-27,1,3.75,Romance Series,"Kastner, Deb"
98242634,11471,2024-01-27,1,3.88,Romance Series,"McCahan, Heidi"
98242634,11471,2024-01-27,1,4.0,Romance,"Martin, Alanna"
98242634,11471,2024-01-27,1,3.75,Romance,"Calhoune, Belle"
98242634,11471,2024-01-27,1,3.88,Mystery,"Obenhaus, Mindy"
98242634,11471,2024-01-27,1,3.88,Mystery,"Kemerer, Jill"
43579020,11472,2024-01-27,1,5.0,Fantasy,"Carey, Jacqueline"
43579020,11472,2024-01-27,1,4.0,Fantasy,"Bujold, Lois McMaster"
75911737,11473,2024-01-27,1,4.0,Romance,"Hoyt, Elizabeth"
75911737,11473,2024-01-27,1,3.0,Mystery,"Campbell, Lady Colin"
75911737,11473,2024-01-27,1,4.5,Romance,"Steel, Danielle"
75911737,11473,2024-01-27,1,3.0,Mystery,"Byers, Cordia"
59558729,11474,2024-01-27,1,5.5,Mystery,"Connelly, Michael"
59558729,11474,2024-01-27,1,5.0,Mystery,"Child, Lee"
59558729,11474,2024-01-27,1,8.5,Mystery,"Patterson, James"
44802363,11475,2024-01-27,1,2.99,Kid's Chapter Books,"Meister, Cari"
44802363,11475,2024-01-27,1,1.99,Kid's Chapter Books,"McCafferty, Catherine"
44802363,11475,2024-01-27,1,2.99,Kid's Chapter Books,"Goodman, Susan E."
44802363,11475,2024-01-27,1,2.5,Kid's Chapter Books,"Arnold, Tedd"
44802363,11475,2024-01-27,1,4.0,Kid's Chapter Books,"Foley, Lizzie K."
44802363,11475,2024-01-27,1,4.99,Home Arts,
13283353,11476,2024-01-27,1,5.0,Mystery,"Baldacci, David"
13283353,11476,2024-01-27,1,5.0,Mystery,"Sandford, John"
13283353,11476,2024-01-27,1,6.5,Mystery,"Crais, Robert"
22702418,11477,2024-01-27,1,10.0,American History,"Ambrose, Stephen E."
24611695,11478,2024-01-27,1,25.0,Fantasy,"Broadbent, Carissa"
6754921,11479,2024-01-27,1,2.5,Mystery,"Pilkey, Dav"
6754921,11479,2024-01-27,1,3.0,American History,"Sachar, Louis"
6754921,11479,2024-01-27,1,14.99,Kid's Chapter Books,"Kinney, Jeff"
79229173,11480,2024-01-27,1,4.0,Kid's Chapter Books,"Holub, Joan,Williams, Suzanne"
79229173,11480,2024-01-27,1,5.0,Mystery,"Levine, Gail Carson"
79229173,11480,2024-01-27,1,6.48,Mystery,"Martin, George R. R."
12538096,11482,2024-01-27,1,7.5,Young Adult & Teen,"Noël, Alyson"
12538096,11482,2024-01-27,1,7.5,Young Adult & Teen,"Noël, Alyson"
12538096,11482,2024-01-27,1,6.0,Young Adult & Teen,"Kate, Lauren"
12538096,11482,2024-01-27,1,9.5,Young Adult & Teen,"Maas, Sarah J."
12538096,11482,2024-01-27,1,11.0,Young Adult & Teen,"Riordan, Rick"
12538096,11482,2024-01-27,1,11.0,Young Adult & Teen,"Riordan, Rick"
12538096,11482,2024-01-27,1,10.5,Young Adult & Teen,"Yee, F. C."
12538096,11482,2024-01-27,1,10.5,Transportation,"Yee, F. C."
12538096,11482,2024-01-27,1,5.0,Young Adult & Teen,"Riordan, Rick"
12538096,11482,2024-01-27,1,5.0,Young Adult & Teen,"Riordan, Rick"
12538096,11482,2024-01-27,1,5.0,Young Adult & Teen,"Riordan, Rick"
64434094,11484,2024-01-27,1,12.5,Large Print,"Miller, Linda Lael"
64434094,11484,2024-01-27,1,9.99,Large Print,"Harper, Karen"
64434094,11484,2024-01-27,1,10.99,Large Print,"Caswell, Carol"
64434094,11484,2024-01-27,1,15.5,Large Print,"Baker, Jo"
80461548,11485,2024-01-27,1,8.0,WW II Fiction,"Correa, Armando Lucas"
44205959,11486,2024-01-27,1,10.0,Reference,"Lynch, Maggie McVay"
44205959,11486,2024-01-27,1,11.0,Reference,"Rittenberg, Ann,Whitcomb, Laura"
44205959,11486,2024-01-27,1,10.0,Fantasy,"Kocher, Paul H"
80083337,11487,2024-01-29,1,9.98,Reference,"Poynter, Dan"
80083337,11487,2024-01-29,1,11.22,Transportation,"Riley, C.J."
80083337,11487,2024-01-29,1,12.48,American History,"Mitchel, Doug"
64543048,11488,2024-01-29,1,7.98,Mystery,"Lashner, William"
64543048,11488,2024-01-29,1,5.0,Mystery,"Cameron, Marc"
60992406,11489,2024-01-29,1,7.0,Reference,"Royal, Brandon"
60992406,11489,2024-01-29,1,8.0,Memoirs,"Nelson, Willie,Friedman, Kinky"
60992406,11489,2024-01-29,1,9.5,Memoirs,"Leonard, Dion"
60992406,11489,2024-01-29,1,11.0,Classics,"Aurelius, Marcus"
66551430,11490,2024-01-29,1,3.75,Westerns,"Johnstone, William W.,Johnstone, J.A."
66551430,11490,2024-01-29,1,3.0,Westerns,"Johnstone, William W.,Johnstone, J. A."
66551430,11490,2024-01-29,1,3.0,Westerns,"Johnstone, William W."
66551430,11490,2024-01-29,1,4.5,Mystery,"Robb, J. D."
66551430,11490,2024-01-29,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
66551430,11490,2024-01-29,1,4.0,Westerns,"Brandvold, Peter,Compton, Ralph"
66551430,11490,2024-01-29,1,3.0,Westerns,"Compton, Ralph,Vaughan, Robert"
66551430,11490,2024-01-29,1,4.0,Mystery,"Compton, Ralph"
29123117,11491,2024-01-29,1,12.48,Travel,"Stienstra, Tom"
10443934,11492,2024-01-29,1,4.0,Westerns,"Fletcher, Dirk"
10443934,11492,2024-01-29,1,3.0,Westerns,"Fletcher, Dirk"
10443934,11492,2024-01-29,1,2.99,Westerns,"Logan, Jake"
10443934,11492,2024-01-29,1,2.99,Westerns,"Ballas, Jack"
10443934,11492,2024-01-29,1,3.5,Westerns,"Evans, Tabor"
10443934,11492,2024-01-29,1,3.0,Westerns,"Dalton, Kit"
52403507,11493,2024-01-29,1,4.99,Kid's Chapter Books,"Gibbs, Stuart"
52403507,11493,2024-01-29,1,4.99,Kid's Chapter Books,"Gibbs, Stuart"
52403507,11493,2024-01-29,1,7.0,Mystery,"Craig, Elizabeth"
52403507,11493,2024-01-29,1,7.0,Mystery,"Craig, Elizabeth"
52403507,11493,2024-01-29,1,19.99,Hobbies & Crafts,"DK,"
52403507,11493,2024-01-29,1,19.99,Hobbies & Crafts,"DK,"
79794169,11494,2024-01-29,1,5.0,Romance,"Roberts, Nora"
79794169,11494,2024-01-29,1,4.5,Romance,"Roberts, Nora"
79794169,11494,2024-01-29,1,4.0,Romance,"Roberts, Nora"
79794169,11494,2024-01-29,1,4.5,Romance,"Roberts, Nora"
79794169,11494,2024-01-29,1,15.0,Romance,Roberts
76387654,11496,2024-01-29,1,8.99,Fiction,"Colgan, Jenny"
76387654,11496,2024-01-29,1,14.99,Mystery,"Coloma, Cindy"
76387654,11496,2024-01-29,1,9.99,American History,"Fields, Jan"
76162763,11497,2024-01-29,1,5.0,Horror,"Koontz, Dean"
76162763,11497,2024-01-29,1,5.0,Mystery,"Child, Lee"
76162763,11497,2024-01-29,1,5.0,Mystery,"Baldacci, David"
76162763,11497,2024-01-29,1,5.0,Mystery,"Baldacci, David"
4872627,11498,2024-01-29,1,20.0,Classics,"Jackson, Shirley"
4872627,11498,2024-01-29,1,8.0,Psychology,"Johnson, Robert A."
4872627,11498,2024-01-29,1,13.5,World History,"Tombs, Robert"
21763755,11499,2024-01-29,1,7.0,Classics,"Dostoyevsky, Fyodor"
21763755,11499,2024-01-29,1,9.99,Fiction,"Van Pelt, Shelby"
76815614,11500,2024-01-29,1,5.0,Science Fiction,"Asimov, Isaac"
76815614,11500,2024-01-29,1,4.0,Mystery,"Kerr, Katharine"
32064896,11501,2024-01-29,1,3.0,Westerns,"L'Amour, Louis"
32064896,11501,2024-01-29,1,3.0,Westerns,"L'Amour, Louis"
32064896,11501,2024-01-29,1,1.0,Kid's Chapter Books,
43832378,11503,2024-01-29,1,4.99,Home Arts,
43832378,11503,2024-01-29,1,0.5,Best Seller,
43832378,11503,2024-01-29,1,3.0,Mystery,"Motuelle, Bérengère"
43832378,11503,2024-01-29,1,5.5,Kid's Board Books,"Garden, Kidzo"
43832378,11503,2024-01-29,1,4.0,Kid's Board Books,"Schindel, John"
43832378,11503,2024-01-29,1,3.0,Young Adult & Teen,"Smith, Roland"
93153430,11504,2024-01-29,1,25.0,Collectibles,"Dahl, Roald"
93153430,11504,2024-01-29,1,6.0,Kid's Chapter Books,"Pilkey, Dav"
93153430,11504,2024-01-29,1,4.98,Kid's Picture Books,
7311109,11505,2024-01-30,1,12.99,Mystery,"Patterson, James,Paetro, Maxine"
7311109,11505,2024-01-30,1,10.5,Mystery,"Patterson, James"
7311109,11505,2024-01-30,1,2.5,Mystery,"Patterson, James"
89046494,11506,2024-01-30,1,3.99,Mystery,"Jackson, Lisa"
89046494,11506,2024-01-30,1,3.99,Mystery,"Jackson, Lisa"
89046494,11506,2024-01-30,1,5.0,Mystery,"Brown, Dan"
89046494,11506,2024-01-30,1,8.99,Mystery,"Patterson, James,Barker, J. D."
87440577,11507,2024-01-30,1,5.0,WW II Fiction,"Kummerow, Marion"
87440577,11507,2024-01-30,1,9.99,Historical Fiction,"Sanders, Shelly"
87440577,11507,2024-01-30,1,8.0,Mystery,"Sparks, Nicholas"
87440577,11507,2024-01-30,1,18.99,WW II Fiction,"Doerr, Anthony"
87440577,11507,2024-01-30,1,7.5,Fiction,"Sparks, Nicholas"
87440577,11507,2024-01-30,1,5.0,Mystery,"Woods, Stuart"
87440577,11507,2024-01-30,1,5.0,Mystery,"Woods, Stuart"
87440577,11507,2024-01-30,1,5.0,Mystery,"Baldacci, David"
87440577,11507,2024-01-30,1,5.0,Mystery,"Baldacci, David"
56732405,11508,2024-01-30,1,11.0,Young Adult & Teen,"Fitzpatrick, Becca"
62711999,11509,2024-01-30,1,13.5,Current Affairs,"Garza, Alicia"
38528484,11511,2024-01-30,1,9.5,Young Adult & Teen,"Hoover, Colleen"
38528484,11511,2024-01-30,1,9.49,Romance,"Hazelwood, Ali"
54324527,11512,2024-01-30,1,8.0,Historical Fiction,"McBride, James"
87469769,11513,2024-01-30,1,5.0,Romance,"Steel, Danielle"
87469769,11513,2024-01-30,1,4.99,Romance,"Mallery, Susan"
1859409,11515,2024-01-31,1,8.5,Mystery,"Patterson, James,Karp, Marshall"
1859409,11515,2024-01-31,1,9.99,Mystery,"Patterson, James,Karp, Marshall"
1859409,11515,2024-01-31,1,5.0,Mystery,"Connelly, Michael"
1859409,11515,2024-01-31,1,5.0,Mystery,"Connelly, Michael"
1859409,11515,2024-01-31,1,5.0,Mystery,"Connelly, Michael"
1859409,11515,2024-01-31,1,5.0,Mystery,"Patterson, James,Karp, Marshall"
1859409,11515,2024-01-31,1,4.0,Mystery,"Patterson, James,de Jonge, Peter"
1859409,11515,2024-01-31,1,5.0,Mystery,"Patterson, James"
68962166,11516,2024-01-31,1,7.5,Outdoors,"Blehm, Eric"
68962166,11516,2024-01-31,1,5.0,Mystery,"Roberts, Sheila"
68962166,11516,2024-01-31,2,5.0,Romance,"Wiggs, Susan"
69126055,11517,2024-01-31,1,4.0,Mystery,"Randisi, Robert J."
69126055,11517,2024-01-31,1,3.0,Westerns,"Randisi, Robert J."
69126055,11517,2024-01-31,1,2.0,Westerns,"Proctor, George W."
69126055,11517,2024-01-31,1,2.99,Westerns,
69126055,11517,2024-01-31,1,2.99,Westerns,"Olsen, Theodore V."
69126055,11517,2024-01-31,1,3.0,Westerns,"Brand, Max"
69126055,11517,2024-01-31,1,5.0,Westerns,"Short, Luke"
69126055,11517,2024-01-31,1,2.99,Westerns,"Cummings, Jack"
69126055,11517,2024-01-31,1,3.25,Westerns,"Braun, Matt"
69126055,11517,2024-01-31,1,3.0,Westerns,"Brandvold, Peter"
69126055,11517,2024-01-31,1,3.0,Westerns,
69126055,11517,2024-01-31,1,3.0,Westerns,"Grove, Fred"
69126055,11517,2024-01-31,1,2.5,Westerns,"House,"
69126055,11517,2024-01-31,1,3.0,Westerns,"Hirt, Douglas"
69126055,11517,2024-01-31,1,2.99,Westerns,"Dugan, Bill"
69126055,11517,2024-01-31,1,2.5,Westerns,"Fox,"
69126055,11517,2024-01-31,1,1.99,Westerns,"Coldsmith, Don"
51297992,11518,2024-01-31,1,18.0,Fantasy,"Chiang, Ted"
82314156,11519,2024-01-31,1,8.99,Cooking,"n/a,"
82314156,11519,2024-01-31,1,20.0,Fantasy,"Williamson, Chet"
82314156,11519,2024-01-31,1,15.0,Fantasy,"Bergstrom, Elaine"
82314156,11519,2024-01-31,1,15.0,Fantasy,"Elrod, P.N."
82314156,11519,2024-01-31,1,7.0,Poetry,Longfellow
98242634,11520,2024-01-31,1,3.88,Mystery,"Favorite, Danica"
98242634,11520,2024-01-31,1,3.88,Romance Series,"Johnson, Myra"
98242634,11520,2024-01-31,1,3.88,Romance Series,"Minton, Brenda"
98242634,11520,2024-01-31,1,3.62,Mystery,"Johnson, Myra"
98242634,11520,2024-01-31,1,3.12,Mystery,"Dietze, Susanne"
98242634,11520,2024-01-31,1,3.88,Mystery,"Meyer, Gabrielle"
98242634,11520,2024-01-31,1,3.75,Mystery,"Herne, Ruth Logan"
60324795,11521,2024-01-31,1,4.5,Mystery,"Fletcher, Jessica,Bain, Donald"
60324795,11521,2024-01-31,1,5.0,Mystery,"Baldacci, David"
60324795,11521,2024-01-31,1,5.0,Mystery,"Grisham, John"
60324795,11521,2024-01-31,1,4.0,Mystery,"Grisham, John"
60324795,11521,2024-01-31,1,5.0,Mystery,"Baldacci, David"
60324795,11521,2024-01-31,1,5.0,Mystery,"Jance, J.A."
60324795,11521,2024-01-31,1,5.0,Mystery,"Jance, J. A"
60324795,11521,2024-01-31,1,5.0,Mystery,"Patterson, James,Ledwidge, Michael"
60324795,11521,2024-01-31,1,4.0,American History,"Jance, J.A."
60324795,11521,2024-01-31,1,5.0,Mystery,"Baldacci, David"
60324795,11521,2024-01-31,1,5.0,Mystery,"Patterson, James"
60324795,11521,2024-01-31,1,5.0,Mystery,"Sandford, John"
90859144,11522,2024-01-31,1,30.0,Young Adult & Teen,"Maas, Sarah J."
90859144,11522,2024-01-31,1,32.0,Fantasy,"Maas, Sarah J."
11219866,11524,2024-01-31,1,6.5,Performing Arts,"Maltin, Leonard"
11219866,11524,2024-01-31,1,3.5,Mystery,"Peters, Ellis"
11219866,11524,2024-01-31,1,5.0,Westerns,
67586929,11525,2024-02-01,1,13.99,Fantasy,"Ross, Rebecca"
67586929,11525,2024-02-01,1,7.5,Young Adult & Teen,"Rowling, J. K."
67586929,11525,2024-02-01,1,9.0,Mystery,"Smith, L. J."
85013414,11526,2024-02-01,1,8.99,Fiction,"Niffenegger, Audrey"
85013414,11526,2024-02-01,1,8.5,Fiction,"Wingate, Lisa"
85013414,11526,2024-02-01,1,7.98,Christian Fiction,"Wick, Lori"
85013414,11526,2024-02-01,1,6.99,Christian Fiction,"Wick, Lori"
3951200,11527,2024-02-01,1,5.0,Best Seller,"Newman, T. J."
3951200,11527,2024-02-01,1,9.5,Romance,"Carr, Robyn"
3951200,11527,2024-02-01,1,8.5,Mystery,"Mackintosh, Clare"
13070601,11528,2024-02-01,1,9.0,Christian Fiction,"Whitlow, Robert"
13070601,11528,2024-02-01,1,9.0,Mystery,"Holt, Victoria"
13070601,11528,2024-02-01,1,8.0,Christian Fiction,"Lacy, Al & Joanna"
3997857,11529,2024-02-01,1,3.0,Romance,"Roberts, Nora"
3997857,11529,2024-02-01,1,4.0,Romance,"Roberts, Nora"
3997857,11529,2024-02-01,1,4.5,Mystery,"Stewart, Mariah"
96719572,11530,2024-02-01,1,9.99,Science Fiction,"Crichton, Michael"
96719572,11530,2024-02-01,1,9.99,Mystery,"Patterson, James,DiLallo, Richard"
96719572,11530,2024-02-01,1,9.99,American History,"Reichs, Kathy"
96719572,11530,2024-02-01,1,9.99,Mystery,"Hunter, Stephen"
17910262,11532,2024-02-01,1,4.5,Romance,"Carr, Robyn"
17910262,11532,2024-02-01,1,4.5,Romance,"Carr, Robyn"
17910262,11532,2024-02-01,1,4.0,Romance,"Carr, Robyn"
17910262,11532,2024-02-01,1,7.48,Romance,"Roberts, Nora"
17910262,11532,2024-02-01,1,9.0,Romance,"Roberts, Nora"
78290280,11534,2024-02-01,1,8.0,Fiction,"Hosseini, Khaled"
78290280,11534,2024-02-01,1,5.0,Mystery,"Baldacci, David"
78290280,11534,2024-02-01,1,5.0,Mystery,"Cussler, Clive,Kemprecos, Paul"
89625552,11535,2024-02-01,1,4.5,Paranormal Romance,"Feehan, Brian"
89625552,11535,2024-02-01,1,4.5,Paranormal Romance,"Feehan, Brian"
89625552,11535,2024-02-01,1,3.5,Romance,"Thompson, Ronda"
89625552,11535,2024-02-01,1,5.0,Paranormal Romance,"Cole, Kresley"
89625552,11535,2024-02-01,1,5.0,Paranormal Romance,"Cole, Kresley"
170154,11536,2024-02-01,1,5.0,Romance,"Woods, Sherryl"
98602940,11539,2024-02-01,1,2.99,Mystery,"MacLeod, Charlotte"
98602940,11539,2024-02-01,1,4.0,Mystery,"Kingsley, Allison"
98602940,11539,2024-02-01,1,4.0,Mystery,"Ferris, Monica"
98602940,11539,2024-02-01,1,4.0,Mystery,"Ferris, Monica"
98602940,11539,2024-02-01,1,3.0,Mystery,"Braun, Lilian Jackson"
98602940,11539,2024-02-01,1,4.0,Mystery,"Braun, Lilian Jackson"
98602940,11539,2024-02-01,1,4.0,Mystery,"Brown, Rita Mae"
98602940,11539,2024-02-01,1,4.5,Mystery,"Brown, Rita Mae"
95650241,11540,2024-02-01,1,4.0,Mystery,"McKinlay, Jenn"
95650241,11540,2024-02-01,1,5.99,Christian Fiction,"Irvin, Kelly"
95650241,11540,2024-02-01,1,6.5,Christian Fiction,"Peterson, Tracie,Miller, Judith McCoy"
97790273,11542,2024-02-01,1,3.99,Mystery,"Lane, Christopher"
97790273,11542,2024-02-01,1,3.99,Mystery,"Lane, Christopher"
97790273,11542,2024-02-01,1,3.99,Mystery,"Lane, Christopher"
11905271,11543,2024-02-01,1,3.5,Mystery,"Evanovich, Janet"
11905271,11543,2024-02-01,1,4.5,Mystery,"Evanovich, Janet"
11905271,11543,2024-02-01,1,4.5,Mystery,"Evanovich, Janet"
11905271,11543,2024-02-01,1,4.5,Mystery,"Evanovich, Janet"
11905271,11543,2024-02-01,1,9.0,Mystery,"Evanovich, Janet"
11905271,11543,2024-02-01,1,5.0,Mystery,"Woods, Stuart"
11905271,11543,2024-02-01,1,5.0,Mystery,"Woods, Stuart"
11905271,11543,2024-02-01,1,5.0,Mystery,"Woods, Stuart"
11905271,11543,2024-02-01,1,5.0,Mystery,"Woods, Stuart"
11905271,11543,2024-02-01,1,9.99,Mystery,"Woods, Stuart"
